Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,consumption
2017-03-31 1:15:00,17.02,81.2,0.079,0.051,0.145,24755.74468
2017-03-31 1:30:00,16.799999999999997,82.19999999999999,0.081,0.055,0.15,24510.6383
2017-03-31 1:45:00,16.66,82.2,0.077,0.037,0.2,24081.70213
2017-03-31 2:00:00,16.575,82.69999999999999,0.08,0.025500000000000002,0.17049999999999998,23836.595745
2017-03-31 2:15:00,16.76,82.1,0.079,0.029,0.185,23726.29787
2017-03-31 2:30:00,16.54,82.3,0.082,0.0495,0.156,23542.468085
2017-03-31 2:45:00,16.34,82.6,0.083,0.055,0.152,23750.80851
2017-03-31 3:00:00,16.125,82.85,0.0835,0.058499999999999996,0.1815,23554.723405
2017-03-31 3:15:00,15.9,83.6,0.079,0.062,0.174,23481.19149
2017-03-31 3:30:00,16.02,83.6,0.0795,0.044,0.1465,23266.723405
2017-03-31 3:45:00,16.07,82.9,0.083,0.051,0.174,23260.59574
2017-03-31 4:00:00,15.855,82.9,0.08,0.022,0.20400000000000001,23481.191489999997
2017-03-31 4:15:00,15.3,83.8,0.079,0.033,0.167,23714.04255
2017-03-31 4:30:00,15.4,84.1,0.0835,0.0365,0.165,24400.340425000002
2017-03-31 4:45:00,15.17,84.0,0.08,0.022,0.182,24853.78723
2017-03-31 5:00:00,15.280000000000001,84.4,0.081,0.044,0.15000000000000002,24492.25532
2017-03-31 5:15:00,15.51,83.0,0.082,0.051,0.145,24718.97872
2017-03-31 5:30:00,15.100000000000001,83.65,0.0815,0.0295,0.1815,24406.468085
2017-03-31 5:45:00,14.71,84.7,0.08,0.037,0.193,23665.02128
2017-03-31 6:00:00,14.965,84.85,0.0835,0.033,0.187,24044.93617
2017-03-31 6:15:00,14.9,84.6,0.082,0.026,0.208,24620.93617
2017-03-31 6:30:00,14.835,84.9,0.0805,0.066,0.172,24271.659574999998
2017-03-31 6:45:00,14.95,84.6,0.079,0.765,0.723,23836.59574
2017-03-31 7:00:00,14.75,84.1,0.0795,4.3295,3.881,24345.191489999997
2017-03-31 7:15:00,14.52,84.0,0.083,19.3,17.58,24657.70213
2017-03-31 7:30:00,14.23,84.35,0.0785,58.92,55.475,25564.595745
2017-03-31 7:45:00,14.23,84.4,0.081,116.7,112.0,26116.08511
2017-03-31 8:00:00,14.615,83.65,0.0815,164.6,159.6,27133.276595000003
2017-03-31 8:15:00,15.19,82.4,0.083,210.0,204.8,27868.59574
2017-03-31 8:30:00,15.785,80.5,0.086,261.9,257.5,28922.55319
2017-03-31 8:45:00,16.45,79.2,0.089,313.6,305.3,29559.82979
2017-03-31 9:00:00,17.314999999999998,78.4,0.077,364.45000000000005,282.25,30564.765955000003
2017-03-31 9:15:00,18.53,76.4,0.075,416.8,140.5,31594.21277
2017-03-31 9:30:00,19.05,71.2,0.077,458.4,72.19999999999999,32035.40426
2017-03-31 9:45:00,19.71,67.57,0.074,502.9,54.66,32635.91489
2017-03-31 10:00:00,20.415,64.715,0.0765,542.35,49.254999999999995,33530.55319
2017-03-31 10:15:00,20.92,59.83,0.077,586.2,52.95,33984.0
2017-03-31 10:30:00,21.57,57.59,0.071,624.15,50.815,34210.723405
2017-03-31 10:45:00,22.11,56.02,0.073,661.9,49.72,34351.65957
2017-03-31 11:00:00,22.32,54.485,0.0725,694.4,48.92,34602.893615
2017-03-31 11:15:00,22.62,52.29,0.073,722.0,49.02,35148.25532
2017-03-31 11:30:00,22.924999999999997,53.94,0.0725,744.0,50.18,35681.361699999994
2017-03-31 11:45:00,22.42,54.99,0.072,766.0,51.04,36018.38298
2017-03-31 12:00:00,22.2,55.019999999999996,0.0715,783.0,50.905,35246.297869999995
2017-03-31 12:15:00,22.56,53.35,0.073,799.0,47.34,34560.0
2017-03-31 12:30:00,22.79,52.455,0.0725,810.5,46.834999999999994,33696.0
2017-03-31 12:45:00,23.05,47.21,0.075,816.0,47.15,33211.91489
2017-03-31 13:00:00,23.03,46.43,0.0725,819.0,46.019999999999996,33303.82979
2017-03-31 13:15:00,22.58,48.35,0.076,822.0,45.38,33493.78723
2017-03-31 13:30:00,22.53,49.32,0.073,817.5,44.79,33095.48936
2017-03-31 13:45:00,22.21,50.48,0.071,812.0,43.33,33028.08511
2017-03-31 14:00:00,22.11,51.72,0.0725,802.5,42.19,33218.04255
2017-03-31 14:15:00,22.05,52.39,0.073,789.0,41.64,32942.29787
2017-03-31 14:30:00,21.945,52.17,0.07050000000000001,771.5,42.055,32635.914895
2017-03-31 14:45:00,21.96,52.05,0.072,751.0,41.19,32476.59574
2017-03-31 15:00:00,22.395000000000003,50.365,0.0715,725.0,42.33,32200.851065000003
2017-03-31 15:15:00,22.15,51.22,0.071,697.5,57.06,32341.78723
2017-03-31 15:30:00,21.33,59.004999999999995,0.072,664.5,192.15,31753.531915
2017-03-31 15:45:00,20.91,60.79,0.071,632.7,510.5,31410.38298
2017-03-31 16:00:00,20.72,63.730000000000004,0.07,592.55,617.0,31441.02128
2017-03-31 16:15:00,20.55,64.6,0.075,553.6,598.2,31630.97872
2017-03-31 16:30:00,20.555,63.745000000000005,0.07200000000000001,510.09999999999997,552.7,31422.6383
2017-03-31 16:45:00,20.32,63.56,0.072,465.5,506.0,31263.31915
2017-03-31 17:00:00,20.415,61.31,0.073,420.0,458.35,30840.51064
2017-03-31 17:15:00,20.54,60.09,0.07,373.9,410.4,30601.53191
2017-03-31 17:30:00,20.15,61.980000000000004,0.074,325.8,359.05,30773.10638
2017-03-31 17:45:00,20.06,61.86,0.073,276.1,305.8,30699.57447
2017-03-31 18:00:00,19.935,60.36,0.072,224.6,252.85,31361.3617
2017-03-31 18:15:00,19.58,66.23,0.072,134.1,142.8,32917.78723
2017-03-31 18:30:00,19.35,69.935,0.071,117.15,127.85000000000001,35178.89362
2017-03-31 18:45:00,18.88,75.1,0.071,92.0,103.7,39756.25532
2017-03-31 19:00:00,18.58,77.44999999999999,0.07,56.55500000000001,63.125,42427.914895
2017-03-31 19:15:00,18.37,79.0,0.071,24.2,25.68,43322.55319
2017-03-31 19:30:00,18.095,81.05,0.07,5.3005,4.8795,43500.255315
2017-03-31 19:45:00,17.96,82.0,0.075,0.443,0.378,43359.31915
2017-03-31 20:00:00,17.814999999999998,83.15,0.0715,0.0675,0.1075,43187.74468
2017-03-31 20:15:00,17.69,83.8,0.068,0.044,0.115,43003.91489
2017-03-31 20:30:00,17.595,84.6,0.07050000000000001,0.0365,0.10200000000000001,42961.021275
2017-03-31 20:45:00,17.53,85.2,0.07,0.048,0.082,42930.38298
2017-03-31 21:00:00,17.455,85.55,0.0665,0.0345,0.0925,42483.06383
2017-03-31 21:15:00,17.29,86.2,0.072,0.015,0.111,41925.44681
2017-03-31 21:30:00,17.35,86.45,0.0725,0.0295,0.1405,41196.255315
2017-03-31 21:45:00,17.29,86.5,0.067,0.044,0.137,40418.04255
2017-03-31 22:00:00,17.175,86.75,0.067,0.0235,0.152,39143.48936
2017-03-31 22:15:00,17.13,87.0,0.065,0.04,0.141,38138.55319
2017-03-31 22:30:00,17.1,87.15,0.066,0.024,0.115,36343.148935
2017-03-31 22:45:00,17.04,87.2,0.066,0.022,0.108,34890.89362
2017-03-31 23:00:00,16.93,87.15,0.07050000000000001,0.033,0.104,33457.021275
2017-03-31 23:15:00,16.76,86.4,0.073,0.044,0.133,32292.76596
2017-03-31 23:30:00,16.87,86.5,0.073,0.025500000000000002,0.11499999999999999,30534.127655
2017-03-31 23:45:00,16.76,86.3,0.072,0.059,0.133,29339.23404
2017-04-01 0:00:00,16.770000000000003,86.2,0.0735,0.0275,0.11349999999999999,28285.382129999998
2017-04-01 0:15:00,16.8,86.3,0.071,0.029,0.082,27640.55974
2017-04-01 0:30:00,16.77,86.45,0.0745,0.042499999999999996,0.1115,26791.130245
2017-04-01 0:45:00,16.74,86.6,0.069,0.022,0.13,26226.91066
2017-04-01 1:00:00,16.67,86.75,0.0665,0.0345,0.137,25575.88805
2017-04-01 1:15:00,16.6,86.8,0.066,0.029,0.115,24974.46717
2017-04-01 1:30:00,16.560000000000002,86.75,0.07300000000000001,0.037,0.137,24769.860065
2017-04-01 1:45:00,16.52,86.3,0.075,0.037,0.163,24416.44779
2017-04-01 2:00:00,16.42,85.45,0.068,0.025500000000000002,0.1225,24069.23574
2017-04-01 2:15:00,16.48,84.1,0.069,0.018,0.271,24069.23574
2017-04-01 2:30:00,16.494999999999997,82.65,0.073,0.0385,0.1225,23870.828849999998
2017-04-01 2:45:00,16.53,81.8,0.067,0.022,0.167,23920.43057
2017-04-01 3:00:00,16.53,80.69999999999999,0.07050000000000001,0.035,0.113,23591.81916
2017-04-01 3:15:00,16.67,79.9,0.069,0.04,0.085,23672.42196
2017-04-01 3:30:00,16.575000000000003,80.30000000000001,0.0685,0.022,0.152,23672.42196
2017-04-01 3:45:00,16.6,80.3,0.068,0.029,0.211,23647.6211
2017-04-01 4:00:00,16.71,82.30000000000001,0.069,0.0315,0.1185,24199.44026
2017-04-01 4:15:00,16.6,83.5,0.065,0.066,0.085,24242.84177
2017-04-01 4:30:00,16.335,84.25,0.0715,0.0295,0.15200000000000002,26028.50377
2017-04-01 4:45:00,16.18,84.6,0.071,0.051,0.115,26462.51884
2017-04-01 5:00:00,16.130000000000003,84.55,0.075,0.033,0.14450000000000002,25972.701829999998
2017-04-01 5:15:00,16.1,84.6,0.071,0.033,0.171,25830.09688
2017-04-01 5:30:00,16.05,84.65,0.0725,0.035,0.11149999999999999,24875.263720000003
2017-04-01 5:45:00,16.02,84.5,0.073,0.033,0.133,23945.23143
2017-04-01 6:00:00,15.985,84.55,0.0725,0.033,0.135,23697.222820000003
2017-04-01 6:15:00,16.0,84.6,0.074,0.026,0.137,23796.42626
2017-04-01 6:30:00,16.005,84.6,0.0725,0.033,0.1795,23740.624325
2017-04-01 6:45:00,15.98,84.6,0.072,0.34,0.467,23548.41765
2017-04-01 7:00:00,16.0,84.7,0.073,1.9535,1.7959999999999998,24602.454250000003
2017-04-01 7:15:00,15.95,84.6,0.073,5.626,5.097,24317.24435
2017-04-01 7:30:00,16.02,84.35,0.0725,12.614999999999998,11.535,25024.06889
2017-04-01 7:45:00,16.07,84.4,0.07,24.25,22.43,26536.92142
2017-04-01 8:00:00,16.08,84.6,0.075,38.84,35.23,27739.763185
2017-04-01 8:15:00,15.98,84.2,0.073,52.47,46.86,28806.20022
2017-04-01 8:30:00,16.045,83.75,0.07,59.605000000000004,54.480000000000004,29265.01615
2017-04-01 8:45:00,16.14,83.4,0.069,64.19,57.59,29885.03767
2017-04-01 9:00:00,16.185000000000002,83.55,0.068,44.41,39.53,30970.07535
2017-04-01 9:15:00,16.07,84.0,0.074,38.66,35.26,32079.91389
2017-04-01 9:30:00,16.064999999999998,84.35,0.07100000000000001,48.474999999999994,44.004999999999995,33096.749195
2017-04-01 9:45:00,16.18,84.4,0.07,57.24,52.17,33989.58019
2017-04-01 10:00:00,16.16,84.35,0.0745,63.325,57.900000000000006,34466.99677
2017-04-01 10:15:00,16.2,84.3,0.074,82.1,75.2,35180.02153
2017-04-01 10:30:00,16.275,84.15,0.072,95.35,86.9,35025.016149999996
2017-04-01 10:45:00,16.29,83.6,0.068,109.2,99.2,35080.81808
2017-04-01 11:00:00,16.299999999999997,83.15,0.07,135.35000000000002,122.2,35638.837455
2017-04-01 11:15:00,16.36,82.9,0.075,157.4,141.8,36333.26157
2017-04-01 11:30:00,16.405,82.15,0.07,200.3,179.45,36345.662
2017-04-01 11:45:00,16.45,81.6,0.068,213.0,190.3,36469.66631
2017-04-01 12:00:00,16.435000000000002,81.35,0.071,161.7,145.65,36513.067815
2017-04-01 12:15:00,16.46,81.1,0.073,227.8,200.8,36593.67061
2017-04-01 12:30:00,16.47,80.6,0.0725,252.45000000000002,226.95,36618.471475
2017-04-01 12:45:00,16.5,80.6,0.072,208.6,189.9,35973.64909
2017-04-01 13:00:00,16.46,80.5,0.07150000000000001,199.25,182.2,35620.236815
2017-04-01 13:15:00,16.37,80.0,0.069,193.1,173.8,35626.43703
2017-04-01 13:30:00,16.46,79.55000000000001,0.071,168.95,152.85000000000002,35514.83315
2017-04-01 13:45:00,16.42,79.2,0.073,144.2,130.6,35018.81593
2017-04-01 14:00:00,16.39,79.19999999999999,0.0745,153.95,139.65,34882.41119499999
2017-04-01 14:15:00,16.44,79.2,0.073,177.1,161.1,34783.20775
2017-04-01 14:30:00,16.35,79.25,0.074,175.8,160.39999999999998,33915.17761
2017-04-01 14:45:00,16.39,79.1,0.073,187.9,170.3,33146.35091
2017-04-01 15:00:00,16.48,78.35,0.0685,176.39999999999998,158.85,32991.345535
2017-04-01 15:15:00,16.4,77.9,0.067,167.1,150.4,33282.75565
2017-04-01 15:30:00,16.384999999999998,78.5,0.071,161.6,147.0,33431.56082
2017-04-01 15:45:00,16.31,78.6,0.073,175.6,159.0,33419.16039
2017-04-01 16:00:00,16.405,78.25,0.07050000000000001,183.15,166.85,33146.350915
2017-04-01 16:15:00,16.41,77.9,0.07,167.5,151.5,32774.338
2017-04-01 16:30:00,16.465,77.55,0.07150000000000001,151.10000000000002,136.85000000000002,32588.331534999998
2017-04-01 16:45:00,16.41,77.6,0.068,154.5,140.1,32352.72336
2017-04-01 17:00:00,16.4,78.1,0.067,147.8,133.55,32327.9225
2017-04-01 17:15:00,16.4,78.2,0.067,127.9,114.4,32253.51991
2017-04-01 17:30:00,16.415,78.5,0.07100000000000001,129.65,115.75,32210.11841
2017-04-01 17:45:00,16.38,79.4,0.073,134.2,120.4,32600.73197
2017-04-01 18:00:00,16.38,79.4,0.07150000000000001,119.25,108.55,33307.556515000004
2017-04-01 18:15:00,16.34,79.7,0.067,92.0,84.5,34708.80517
2017-04-01 18:30:00,16.299999999999997,80.05000000000001,0.0675,69.32,64.50999999999999,37219.89236
2017-04-01 18:45:00,16.2,80.6,0.071,39.15,36.17,42037.45963
2017-04-01 19:00:00,16.11,81.3,0.07050000000000001,32.805,31.174999999999997,44356.34015
2017-04-01 19:15:00,15.98,82.0,0.07,19.03,18.07,45286.37244
2017-04-01 19:30:00,15.895,82.4,0.07100000000000001,4.9425,4.4855,45242.970935000005
2017-04-01 19:45:00,15.81,82.8,0.075,0.443,0.486,45608.78364
2017-04-01 20:00:00,15.76,83.0,0.073,0.0455,0.128,45559.181915
2017-04-01 20:15:00,15.75,83.2,0.07,0.048,0.137,45261.57158
2017-04-01 20:30:00,15.73,83.45,0.068,0.0295,0.11349999999999999,45540.581269999995
2017-04-01 20:45:00,15.74,83.6,0.068,0.026,0.122,45174.76857
2017-04-01 21:00:00,15.774999999999999,83.7,0.0695,0.0385,0.122,44374.9408
2017-04-01 21:15:00,15.78,83.7,0.073,0.04,0.156,43599.91389
2017-04-01 21:30:00,15.78,83.7,0.066,0.033,0.11699999999999999,42477.67492
2017-04-01 21:45:00,15.78,84.0,0.071,0.029,0.111,41938.25619
2017-04-01 22:00:00,15.745000000000001,84.15,0.072,0.0345,0.11649999999999999,40853.218515
2017-04-01 22:15:00,15.72,84.4,0.074,0.037,0.108,39507.7718
2017-04-01 22:30:00,15.71,84.75,0.0735,0.031,0.14450000000000002,38199.52637
2017-04-01 22:45:00,15.71,85.0,0.072,0.048,0.178,36730.07535
2017-04-01 23:00:00,15.675,85.35,0.068,0.048,0.126,35099.418730000005
2017-04-01 23:15:00,15.64,85.5,0.071,0.033,0.122,33778.77287
2017-04-01 23:30:00,15.63,85.6,0.069,0.036500000000000005,0.1595,32197.717975
2017-04-01 23:45:00,15.62,85.6,0.072,0.037,0.126,31025.87729
2017-04-02 0:00:00,15.614999999999998,85.45,0.0685,0.0405,0.167,29525.42519
2017-04-02 0:15:00,15.64,85.3,0.068,0.037,0.156,28558.1916
2017-04-02 0:30:00,15.625,85.35,0.0675,0.0295,0.1295,27789.364905000002
2017-04-02 0:45:00,15.65,85.4,0.067,0.022,0.156,26698.12702
2017-04-02 1:00:00,15.5,85.19999999999999,0.07150000000000001,0.0295,0.128,25699.892359999998
2017-04-02 1:15:00,15.49,84.5,0.075,0.015,0.141,25011.66846
2017-04-02 1:30:00,15.535,83.35,0.0745,0.046,0.10550000000000001,24614.854685
2017-04-02 1:45:00,15.58,82.6,0.073,0.037,0.13,24205.64047
2017-04-02 2:00:00,15.64,82.55,0.0725,0.0405,0.145,24025.83423
2017-04-02 2:15:00,15.6,82.9,0.073,0.022,0.163,23598.01938
2017-04-02 2:30:00,15.524999999999999,83.8,0.07200000000000001,0.0385,0.14800000000000002,23151.603875
2017-04-02 2:45:00,15.34,84.9,0.076,0.029,0.137,22915.99569
2017-04-02 3:00:00,15.23,85.75,0.069,0.0315,0.128,22984.198065
2017-04-02 3:15:00,15.17,86.5,0.073,0.037,0.111,22903.59526
2017-04-02 3:30:00,15.059999999999999,87.05000000000001,0.07200000000000001,0.0295,0.1355,22922.195905
2017-04-02 3:45:00,14.98,87.4,0.069,0.048,0.119,22915.99569
2017-04-02 4:00:00,14.945,87.65,0.0695,0.046,0.11149999999999999,23033.799785
2017-04-02 4:15:00,14.96,87.9,0.071,0.026,0.126,23275.60818
2017-04-02 4:30:00,14.895,88.05,0.072,0.031,0.1355,24366.84607
2017-04-02 4:45:00,14.83,88.3,0.073,0.04,0.126,24118.83746
2017-04-02 5:00:00,14.82,88.6,0.0725,0.042499999999999996,0.119,23746.824545000003
2017-04-02 5:15:00,14.7,88.9,0.073,0.04,0.126,23449.21421
2017-04-02 5:30:00,14.545,89.35,0.0675,0.034999999999999996,0.08349999999999999,21967.362755000002
2017-04-02 5:45:00,14.54,89.8,0.068,0.022,0.141,20361.507
2017-04-02 6:00:00,14.5,90.1,0.0695,0.035,0.135,19747.685685
2017-04-02 6:15:00,14.45,90.5,0.069,0.026,0.126,19270.26911
2017-04-02 6:30:00,14.43,90.80000000000001,0.073,0.0295,0.126,19493.476855
2017-04-02 6:45:00,14.44,91.0,0.07,0.238,0.241,19890.29064
2017-04-02 7:00:00,14.475000000000001,91.05,0.069,1.0390000000000001,0.942,20479.311085
2017-04-02 7:15:00,14.47,91.1,0.07,3.586,3.192,20745.92034
2017-04-02 7:30:00,14.5,91.1,0.0685,9.835,8.81,21657.351995
2017-04-02 7:45:00,14.49,91.0,0.07,18.56,16.61,20894.72551
2017-04-02 8:00:00,14.565000000000001,91.05,0.07,30.310000000000002,26.990000000000002,22438.579115
2017-04-02 8:15:00,14.59,90.9,0.073,47.37,42.53,23709.62325
2017-04-02 8:30:00,14.635,90.8,0.0745,45.075,40.35,24453.649084999997
2017-04-02 8:45:00,14.58,90.7,0.074,56.47,50.39,24800.86114
2017-04-02 9:00:00,14.565,90.65,0.073,73.55,65.47,26809.73089
2017-04-02 9:15:00,14.54,90.6,0.074,65.94,58.59,27764.56405
2017-04-02 9:30:00,14.555,90.45,0.0745,78.95,70.035,28719.3972
2017-04-02 9:45:00,14.57,90.3,0.072,105.1,93.9,29252.61572
2017-04-02 10:00:00,14.605,90.1,0.073,123.45,110.4,29333.218515
2017-04-02 10:15:00,14.67,89.8,0.073,134.4,120.3,29066.60926
2017-04-02 10:30:00,14.8,89.44999999999999,0.0695,155.4,138.25,28713.196985000002
2017-04-02 10:45:00,14.98,89.2,0.068,195.2,175.9,29314.61787
2017-04-02 11:00:00,15.175,88.85,0.0735,182.6,164.5,29556.426265000002
2017-04-02 11:15:00,15.28,88.4,0.073,185.8,167.5,29748.63294
2017-04-02 11:30:00,15.375,88.15,0.073,194.25,174.5,30108.245425
2017-04-02 11:45:00,15.34,87.9,0.07,174.2,154.9,30207.44887
2017-04-02 12:00:00,15.274999999999999,87.55,0.0695,206.4,185.75,30021.44241
2017-04-02 12:15:00,15.39,87.5,0.072,210.6,191.5,30219.8493
2017-04-02 12:30:00,15.379999999999999,87.05000000000001,0.0755,191.7,170.85,30939.074275
2017-04-02 12:45:00,15.31,86.6,0.071,172.6,155.4,31112.6803
2017-04-02 13:00:00,15.47,86.65,0.0725,171.75,155.15,31311.087195
2017-04-02 13:15:00,15.45,86.2,0.073,190.3,169.9,31298.68676
2017-04-02 13:30:00,15.49,86.3,0.07150000000000001,183.60000000000002,165.25,30771.66846
2017-04-02 13:45:00,15.46,85.9,0.068,199.3,178.6,30331.45318
2017-04-02 14:00:00,15.54,85.45,0.072,222.5,201.8,30157.847145
2017-04-02 14:15:00,15.62,84.7,0.073,239.7,217.3,29810.63509
2017-04-02 14:30:00,15.765,84.05,0.072,254.65,230.25,29482.02368
2017-04-02 14:45:00,15.83,83.3,0.072,266.7,240.8,29252.61572
2017-04-02 15:00:00,15.855,82.9,0.076,251.1,224.9,29209.21421
2017-04-02 15:15:00,15.95,82.7,0.074,261.2,237.1,28992.20667
2017-04-02 15:30:00,15.96,82.19999999999999,0.07,235.39999999999998,212.65,28806.200215
2017-04-02 15:45:00,15.77,82.1,0.072,252.7,230.3,28446.58773
2017-04-02 16:00:00,15.815,82.1,0.07300000000000001,233.75,211.8,28632.59419
2017-04-02 16:15:00,15.92,81.9,0.07,218.0,195.5,27764.56405
2017-04-02 16:30:00,15.899999999999999,81.6,0.073,195.9,176.2,27795.56512
2017-04-02 16:45:00,15.86,81.7,0.07,184.8,166.9,27814.16577
2017-04-02 17:00:00,15.8,81.75,0.071,165.4,149.45,27559.95694
2017-04-02 17:15:00,15.86,81.7,0.073,130.5,117.8,27119.74166
2017-04-02 17:30:00,15.77,81.75,0.071,110.80000000000001,99.85,27187.944024999997
2017-04-02 17:45:00,15.71,81.9,0.084,92.7,83.2,27404.95156
2017-04-02 18:00:00,15.655,82.15,0.074,73.57,66.585,27876.16792
2017-04-02 18:15:00,15.6,83.0,0.074,55.73,50.3,29289.81701
2017-04-02 18:30:00,15.55,83.15,0.0755,31.619999999999997,28.35,31435.091495
2017-04-02 18:45:00,15.52,83.1,0.075,25.29,22.81,35651.23789
2017-04-02 19:00:00,15.43,83.5,0.07050000000000001,13.4615,12.2285,39048.955864999996
2017-04-02 19:15:00,15.33,84.1,0.071,3.758,3.422,40983.42304
2017-04-02 19:30:00,15.305,84.30000000000001,0.0735,1.478,1.3755,41671.64693
2017-04-02 19:45:00,15.28,84.7,0.074,0.304,0.293,41801.85145
2017-04-02 20:00:00,15.29,85.15,0.073,0.042,0.10900000000000001,42000.25834
2017-04-02 20:15:00,15.23,86.1,0.073,0.026,0.111,42483.87513
2017-04-02 20:30:00,15.17,86.75,0.0745,0.0405,0.1205,42186.264805
2017-04-02 20:45:00,15.15,87.4,0.068,0.022,0.108,41925.85576
2017-04-02 21:00:00,15.095,87.8,0.072,0.046,0.0815,41684.047365
2017-04-02 21:15:00,15.01,88.3,0.071,0.022,0.122,41603.44456
2017-04-02 21:30:00,14.965,88.45,0.076,0.024,0.11649999999999999,41274.833155
2017-04-02 21:45:00,14.85,88.6,0.078,0.029,0.111,40487.40581
2017-04-02 22:00:00,14.844999999999999,88.65,0.077,0.028999999999999998,0.1115,39005.55436
2017-04-02 22:15:00,14.88,88.5,0.076,0.026,0.093,37672.50807
2017-04-02 22:30:00,14.86,88.30000000000001,0.0765,0.037,0.085,36413.86437
2017-04-02 22:45:00,14.93,88.1,0.073,0.04,0.115,34919.61249
2017-04-02 23:00:00,14.879999999999999,87.69999999999999,0.0715,0.0385,0.1315,33239.354139999996
2017-04-02 23:15:00,14.96,87.5,0.073,0.022,0.13,31856.70614
2017-04-02 23:30:00,14.92,87.2,0.07050000000000001,0.033,0.1485,30728.266955
2017-04-02 23:45:00,14.92,87.2,0.074,0.051,0.115,29389.02045
2017-04-03 0:00:00,14.96,87.1,0.072,0.0235,0.111,28111.776105
2017-04-03 0:15:00,14.93,87.1,0.077,0.022,0.13,27293.34769
2017-04-03 0:30:00,14.87,87.05,0.0735,0.037,0.1295,26257.91173
2017-04-03 0:45:00,14.85,87.1,0.076,0.029,0.126,25507.68568
2017-04-03 1:00:00,14.85,87.25,0.0755,0.035,0.113,24819.461785
2017-04-03 1:15:00,14.83,87.3,0.073,0.026,0.141,24366.84607
2017-04-03 1:30:00,14.805,87.35,0.0755,0.0385,0.098,23889.429495
2017-04-03 1:45:00,14.82,87.3,0.085,0.04,0.122,23424.41335
2017-04-03 2:00:00,14.765,87.3,0.075,0.042499999999999996,0.0945,23474.01507
2017-04-03 2:15:00,14.74,87.4,0.076,0.029,0.1,23250.80732
2017-04-03 2:30:00,14.715,87.55,0.0755,0.0405,0.124,23089.60172
2017-04-03 2:45:00,14.68,87.6,0.081,0.066,0.082,22928.39612
2017-04-03 3:00:00,14.620000000000001,87.80000000000001,0.0755,0.0385,0.124,23046.200215
2017-04-03 3:15:00,14.63,88.0,0.078,0.026,0.108,23027.59957
2017-04-03 3:30:00,14.58,88.25,0.077,0.035,0.0985,23095.801935000003
2017-04-03 3:45:00,14.48,88.5,0.081,0.055,0.082,23387.21206
2017-04-03 4:00:00,14.455,88.75,0.0805,0.044,0.137,23697.222820000003
2017-04-03 4:15:00,14.42,89.0,0.074,0.026,0.119,23858.42842
2017-04-03 4:30:00,14.434999999999999,89.15,0.077,0.025500000000000002,0.1295,24559.052745
2017-04-03 4:45:00,14.4,89.2,0.083,0.04,0.1,24230.44133
2017-04-03 5:00:00,14.37,89.35,0.076,0.0185,0.14800000000000002,24131.23789
2017-04-03 5:15:00,14.35,89.3,0.078,0.015,0.13,24292.44349
2017-04-03 5:30:00,14.315000000000001,89.4,0.10800000000000001,0.0165,0.124,23560.818085
2017-04-03 5:45:00,14.33,89.4,0.561,0.033,0.1,22791.99139
2017-04-03 6:00:00,14.274999999999999,89.4,0.71,0.036500000000000005,0.11349999999999999,23102.00215
2017-04-03 6:15:00,14.25,89.5,0.449,0.033,0.096,23808.8267
2017-04-03 6:30:00,14.225000000000001,89.55,0.346,0.0345,0.1375,23709.623249999997
2017-04-03 6:45:00,14.14,89.6,0.09,0.227,0.256,23436.81378
2017-04-03 7:00:00,14.12,89.65,0.078,1.341,1.2385,24534.251884999998
2017-04-03 7:15:00,14.09,89.7,0.085,4.72,4.257,25160.47363
2017-04-03 7:30:00,14.025,89.7,0.082,6.486,5.8305,25805.296015
2017-04-03 7:45:00,13.98,89.7,0.263,14.06,12.53,26648.5253
2017-04-03 8:00:00,14.015,89.7,0.5395,22.335,19.91,27473.15393
2017-04-03 8:15:00,14.04,89.7,0.18,32.17,28.71,28669.79548
2017-04-03 8:30:00,14.105,89.65,0.0825,43.94,39.05,29147.212055
2017-04-03 8:45:00,14.13,89.8,0.258,59.82,53.45,29339.41873
2017-04-03 9:00:00,14.185,89.65,0.1005,57.565,61.505,30461.6577
2017-04-03 9:15:00,14.28,89.5,0.082,70.4,63.84,31745.10226
2017-04-03 9:30:00,14.36,89.55,0.0765,80.4,71.82,32594.531755
2017-04-03 9:45:00,14.41,89.4,0.077,93.3,83.3,33208.35307
2017-04-03 10:00:00,14.55,89.45,0.0775,102.25,91.5,33846.97524
2017-04-03 10:15:00,14.59,89.3,0.075,122.3,109.1,34671.60388
2017-04-03 10:30:00,14.645,89.25,0.0725,176.35000000000002,156.65,35248.223895
2017-04-03 10:45:00,14.7,88.8,0.071,209.1,188.7,35539.63402
2017-04-03 11:00:00,14.875,88.35,0.07100000000000001,205.0,183.65,35626.43703
2017-04-03 11:15:00,15.01,87.9,0.069,215.4,192.0,36122.45425
2017-04-03 11:30:00,15.08,87.30000000000001,0.07050000000000001,239.95,215.1,36066.652315
2017-04-03 11:45:00,15.23,87.0,0.073,317.6,284.4,36308.46071
2017-04-03 12:00:00,15.42,86.2,0.069,364.55,326.0,36320.86113999999
2017-04-03 12:15:00,15.55,85.6,0.075,229.9,207.5,36221.6577
2017-04-03 12:30:00,15.675,85.1,0.072,329.45,301.04999999999995,36010.850375
2017-04-03 12:45:00,15.85,84.4,0.072,301.9,271.2,35403.22928
